"Locatie";"Tagnaam";"Datum";"Tijd (Europe/Amsterdam)";"Waarde";"Valid flag"
"DYLP029A";"B1_mwf";"2017-02-24";"06:00:00";"994,65";""
"DYLP029A";"B1_mwf";"2017-02-24";"07:00:00";"993,53";""
"DYLP029A";"B1_mwf";"2017-02-24";"08:00:00";"988,43";""
"DYLP029A";"B1_mwf";"2017-02-24";"09:00:00";"990,58";""
"DYLP029A";"B1_mwf";"2017-02-24";"10:00:00";"997,1";""
"DYLP029A";"B1_mwf";"2017-02-24";"11:00:00";"1006,48";""
"DYLP029A";"B1_mwf";"2017-02-24";"12:00:00";"1006,78";""
"DYLP029A";"B1_mwf";"2017-02-24";"13:00:00";"1022,18";""
"DYLP029A";"B1_mwf";"2017-02-24";"14:00:00";"1008,1";""
"DYLP029A";"B1_mwf";"2017-02-24";"15:00:00";"1017,8";""
"DYLP029A";"B1_mwf";"2017-02-24";"16:00:00";"1019,93";""
"DYLP029A";"B1_mwf";"2017-02-24";"17:00:00";"1018,7";""
"DYLP029A";"B1_mwf";"2017-02-24";"18:00:00";"1010,75";""
"DYLP029A";"B1_mwf";"2017-02-24";"19:00:00";"1001,48";""
"DYLP029A";"B1_mwf";"2017-02-24";"20:00:00";"995,68";""
"DYLP029A";"B1_mwf";"2017-02-24";"21:00:00";"992,5";""
"DYLP029A";"B1_mwf";"2017-02-24";"22:00:00";"985,28";""
"DYLP029A";"B1_mwf";"2017-02-24";"23:00:00";"979,55";""
"DYLP029A";"B1_mwf";"2017-02-25";"00:00:00";"975,68";""
"DYLP029A";"B1_mwf";"2017-02-25";"01:00:00";"973,3";""
"DYLP029A";"B1_mwf";"2017-02-25";"02:00:00";"971";""
"DYLP029A";"B1_mwf";"2017-02-25";"03:00:00";"969,78";""
"DYLP029A";"B1_mwf";"2017-02-25";"04:00:00";"969,25";""
"DYLP029A";"B1_mwf";"2017-02-25";"05:00:00";"968,45";""
"DYLP029A";"B1_mwf";"2017-02-25";"06:00:00";"968,3";""
"DYLP029A";"B1_mwf";"2017-02-25";"07:00:00";"968,23";""
"DYLP029A";"B1_mwf";"2017-02-25";"08:00:00";"968,45";""
"DYLP029A";"B1_mwf";"2017-02-25";"09:00:00";"973,53";""
"DYLP029A";"B1_mwf";"2017-02-25";"10:00:00";"985,15";""
"DYLP029A";"B1_mwf";"2017-02-25";"11:00:00";"999,45";""
"DYLP029A";"B1_mwf";"2017-02-25";"12:00:00";"1007,9";""
"DYLP029A";"B1_mwf";"2017-02-25";"13:00:00";"1014,33";""
"DYLP029A";"B1_mwf";"2017-02-25";"14:00:00";"1015,15";""
"DYLP029A";"B1_mwf";"2017-02-25";"15:00:00";"1015,45";""
"DYLP029A";"B1_mwf";"2017-02-25";"16:00:00";"1014,63";""
"DYLP029A";"B1_mwf";"2017-02-25";"17:00:00";"1016,68";""
"DYLP029A";"B1_mwf";"2017-02-25";"18:00:00";"1015,15";""
"DYLP029A";"B1_mwf";"2017-02-25";"19:00:00";"1011,28";""
"DYLP029A";"B1_mwf";"2017-02-25";"20:00:00";"1003,93";""
"DYLP029A";"B1_mwf";"2017-02-25";"21:00:00";"1001,8";""
"DYLP029A";"B1_mwf";"2017-02-25";"22:00:00";"1002,1";""
"DYLP029A";"B1_mwf";"2017-02-25";"23:00:00";"1003,33";""
"DYLP029A";"B1_mwf";"2017-02-26";"00:00:00";"1004,65";""
"DYLP029A";"B1_mwf";"2017-02-26";"01:00:00";"1005,65";""
"DYLP029A";"B1_mwf";"2017-02-26";"02:00:00";"1006,38";""
"DYLP029A";"B1_mwf";"2017-02-26";"03:00:00";"1007,4";""
"DYLP029A";"B1_mwf";"2017-02-26";"04:00:00";"1007,5";""
"DYLP029A";"B1_mwf";"2017-02-26";"05:00:00";"1007,8";""
"DYLP029A";"B1_mwf";"2017-02-26";"06:00:00";"1005,88";""
"DYLP029A";"B1_mwf";"2017-02-26";"07:00:00";"1005,88";""
"DYLP029A";"B1_mwf";"2017-02-26";"08:00:00";"1006,68";""
"DYLP029A";"B1_mwf";"2017-02-26";"09:00:00";"1008,4";""
"DYLP029A";"B1_mwf";"2017-02-26";"10:00:00";"1012,8";""
"DYLP029A";"B1_mwf";"2017-02-26";"11:00:00";"1016,78";""
"DYLP029A";"B1_mwf";"2017-02-26";"12:00:00";"1017,18";""
"DYLP029A";"B1_mwf";"2017-02-26";"13:00:00";"1017,9";""
"DYLP029A";"B1_mwf";"2017-02-26";"14:00:00";"1019,33";""
"DYLP029A";"B1_mwf";"2017-02-26";"15:00:00";"1019,93";""
"DYLP029A";"B1_mwf";"2017-02-26";"16:00:00";"1021,25";""
"DYLP029A";"B1_mwf";"2017-02-26";"17:00:00";"1020,65";""
"DYLP029A";"B1_mwf";"2017-02-26";"18:00:00";"1019,63";""
"DYLP029A";"B1_mwf";"2017-02-26";"19:00:00";"1018,83";""
"DYLP029A";"B1_mwf";"2017-02-26";"20:00:00";"1018,6";""
"DYLP029A";"B1_mwf";"2017-02-26";"21:00:00";"1019,13";""
"DYLP029A";"B1_mwf";"2017-02-26";"22:00:00";"1019,73";""
"DYLP029A";"B1_mwf";"2017-02-26";"23:00:00";"1019,93";""
"DYLP029A";"B1_mwf";"2017-02-27";"00:00:00";"1020,65";""
"DYLP029A";"B1_mwf";"2017-02-27";"01:00:00";"1021,5";""
"DYLP029A";"B1_mwf";"2017-02-27";"02:00:00";"1021,48";""
"DYLP029A";"B1_mwf";"2017-02-27";"03:00:00";"1021,48";""
"DYLP029A";"B1_mwf";"2017-02-27";"04:00:00";"1021,5";""
"DYLP029A";"B1_mwf";"2017-02-27";"05:00:00";"1020,15";""
"DYLP029A";"B1_mwf";"2017-02-27";"06:00:00";"1019,13";""
"DYLP029A";"B1_mwf";"2017-02-27";"07:00:00";"1018,5";""
"DYLP029A";"B1_mwf";"2017-02-27";"08:00:00";"1018,2";""
"DYLP029A";"B1_mwf";"2017-02-27";"09:00:00";"1019,3";""
"DYLP029A";"B1_mwf";"2017-02-27";"10:00:00";"1022,28";""
"DYLP029A";"B1_mwf";"2017-02-27";"11:00:00";"1028,6";""
"DYLP029A";"B1_mwf";"2017-02-27";"14:00:00";"1033,8";""
"DYLP029A";"B1_mwf";"2017-02-27";"17:00:00";"1006,78";""
"DYLP029A";"B1_mwf";"2017-02-27";"20:00:00";"1007,6";""
"DYLP029A";"B1_mwf";"2017-02-27";"23:00:00";"1005,15";""
"DYLP029A";"B1_mwf";"2017-02-28";"02:00:00";"996,28";""
"DYLP029A";"B1_mwf";"2017-02-28";"03:00:00";"995,88";""
"DYLP029A";"B1_mwf";"2017-02-28";"04:00:00";"996,58";""
"DYLP029A";"B1_mwf";"2017-02-28";"05:00:00";"997,3";""
"DYLP029A";"B1_mwf";"2017-02-28";"06:00:00";"997,3";""
"DYLP029A";"B1_mwf";"2017-02-28";"07:00:00";"997,5";""
"DYLP029A";"B1_mwf";"2017-02-28";"08:00:00";"997,8";""
"DYLP029A";"B1_mwf";"2017-02-28";"09:00:00";"999,3";""
"DYLP029A";"B1_mwf";"2017-02-28";"10:00:00";"1003";""
"DYLP029A";"B1_mwf";"2017-02-28";"11:00:00";"1008";""
"DYLP029A";"B1_mwf";"2017-02-28";"12:00:00";"1015,65";""
"DYLP029A";"B1_mwf";"2017-02-28";"13:00:00";"1020,65";""
"DYLP029A";"B1_mwf";"2017-02-28";"14:00:00";"1017,7";""
"DYLP029A";"B1_mwf";"2017-02-28";"17:00:00";"1007,4";""
"DYLP029A";"B1_mwf";"2017-02-28";"20:00:00";"992";""
"DYLP029A";"B1_mwf";"2017-02-28";"23:00:00";"992,1";""
"DYLP029A";"B1_mwf";"2017-03-01";"02:00:00";"994,75";""
"DYLP029A";"B1_mwf";"2017-03-01";"05:00:00";"998,63";""
"DYLP029A";"B1_mwf";"2017-03-01";"08:00:00";"994,85";""
"DYLP029A";"B1_mwf";"2017-03-01";"11:00:00";"1003,93";""
"DYLP029A";"B1_mwf";"2017-03-01";"14:00:00";"1016,98";""
"DYLP029A";"B1_mwf";"2017-03-01";"15:00:00";"1015,65";""
"DYLP029A";"B1_mwf";"2017-03-01";"16:00:00";"1012,9";""
"DYLP029A";"B1_mwf";"2017-03-01";"17:00:00";"1011,48";""
"DYLP029A";"B1_mwf";"2017-03-01";"18:00:00";"1008,83";""
"DYLP029A";"B1_mwf";"2017-03-01";"19:00:00";"1005,15";""
"DYLP029A";"B1_mwf";"2017-03-01";"20:00:00";"1003,73";""
"DYLP029A";"B1_mwf";"2017-03-01";"21:00:00";"1003,43";""
"DYLP029A";"B1_mwf";"2017-03-01";"22:00:00";"1006,28";""
"DYLP029A";"B1_mwf";"2017-03-01";"23:00:00";"1008,83";""
"DYLP029A";"B1_mwf";"2017-03-02";"00:00:00";"1008,63";""
"DYLP029A";"B1_mwf";"2017-03-02";"01:00:00";"1007,6";""
"DYLP029A";"B1_mwf";"2017-03-02";"02:00:00";"1006,78";""
"DYLP029A";"B1_mwf";"2017-03-02";"03:00:00";"1005,45";""
"DYLP029A";"B1_mwf";"2017-03-02";"04:00:00";"1004,65";""
"DYLP029A";"B1_mwf";"2017-03-02";"05:00:00";"1002,9";""
"DYLP029A";"B1_mwf";"2017-03-02";"06:00:00";"1001,78";""
"DYLP029A";"B1_mwf";"2017-03-02";"07:00:00";"1001,28";""
"DYLP029A";"B1_mwf";"2017-03-02";"08:00:00";"1001,58";""
"DYLP029A";"B1_mwf";"2017-03-02";"09:00:00";"1003,63";""
"DYLP029A";"B1_mwf";"2017-03-02";"10:00:00";"1008";""
"DYLP029A";"B1_mwf";"2017-03-02";"11:00:00";"1012,28";""
"DYLP029A";"B1_mwf";"2017-03-02";"12:00:00";"1013,93";""
"DYLP029A";"B1_mwf";"2017-03-02";"13:00:00";"1016,78";""
"DYLP029A";"B1_mwf";"2017-03-02";"14:00:00";"1017,7";""
"DYLP029A";"B1_mwf";"2017-03-02";"15:00:00";"1019,33";""
"DYLP029A";"B1_mwf";"2017-03-02";"16:00:00";"1020,45";""
"DYLP029A";"B1_mwf";"2017-03-02";"17:00:00";"1019,13";""
"DYLP029A";"B1_mwf";"2017-03-02";"18:00:00";"1017,8";""
"DYLP029A";"B1_mwf";"2017-03-02";"19:00:00";"1009,13";""
"DYLP029A";"B1_mwf";"2017-03-02";"20:00:00";"997,9";""
"DYLP029A";"B1_mwf";"2017-03-02";"21:00:00";"989,25";""
"DYLP029A";"B1_mwf";"2017-03-02";"22:00:00";"982,63";""
"DYLP029A";"B1_mwf";"2017-03-02";"23:00:00";"977,63";""
"DYLP029A";"B1_mwf";"2017-03-03";"00:00:00";"974,98";""
"DYLP029A";"B1_mwf";"2017-03-03";"01:00:00";"973,85";""
"DYLP029A";"B1_mwf";"2017-03-03";"02:00:00";"973,65";""
"DYLP029A";"B1_mwf";"2017-03-03";"03:00:00";"973,75";""
"DYLP029A";"B1_mwf";"2017-03-03";"04:00:00";"973,43";""
"DYLP029A";"B1_mwf";"2017-03-03";"05:00:00";"971,7";""
"DYLP029A";"B1_mwf";"2017-03-03";"06:00:00";"970,38";""
"DYLP029A";"B1_mwf";"2017-03-03";"07:00:00";"971,1";""
"DYLP029A";"B1_mwf";"2017-03-03";"08:00:00";"972,33";""
"DYLP029A";"B1_mwf";"2017-03-03";"09:00:00";"978,53";""
"DYLP029A";"B1_mwf";"2017-03-03";"10:00:00";"991,18";""
"DYLP029A";"B1_mwf";"2017-03-03";"11:00:00";"1001,68";""
"DYLP029A";"B1_mwf";"2017-03-03";"12:00:00";"1012,4";""
"DYLP029A";"B1_mwf";"2017-03-03";"13:00:00";"1021,48";""
"DYLP029A";"B1_mwf";"2017-03-03";"14:00:00";"1026,35";""
"DYLP029A";"B1_mwf";"2017-03-03";"15:00:00";"1029,93";""
"DYLP029A";"B1_mwf";"2017-03-03";"16:00:00";"1033,1";""
"DYLP029A";"B1_mwf";"2017-03-03";"17:00:00";"1034,43";""
"DYLP029A";"B1_mwf";"2017-03-03";"18:00:00";"1031,15";""
"DYLP029A";"B1_mwf";"2017-03-03";"19:00:00";"1026,45";""
"DYLP029A";"B1_mwf";"2017-03-03";"20:00:00";"1024,43";""
"DYLP029A";"B1_mwf";"2017-03-03";"21:00:00";"1023,4";""
"DYLP029A";"B1_mwf";"2017-03-03";"22:00:00";"1020,15";""
"DYLP029A";"B1_mwf";"2017-03-03";"23:00:00";"1015,15";""
"DYLP029A";"B1_mwf";"2017-03-04";"02:00:00";"1006,68";""
"DYLP029A";"B1_mwf";"2017-03-04";"05:00:00";"1016,48";""
"DYLP029A";"B1_mwf";"2017-03-04";"06:00:00";"1017,8";""
"DYLP029A";"B1_mwf";"2017-03-04";"08:00:00";"1014,13";""
"DYLP029A";"B1_mwf";"2017-03-04";"11:00:00";"1029,13";""
"DYLP029A";"B1_mwf";"2017-03-04";"14:00:00";"1033,4";""
"DYLP029A";"B1_mwf";"2017-03-04";"17:00:00";"1028,9";""
"DYLP029A";"B1_mwf";"2017-03-04";"20:00:00";"1010,55";""
"DYLP029A";"B1_mwf";"2017-03-04";"23:00:00";"1001,88";""
"DYLP029A";"B1_mwf";"2017-03-05";"02:00:00";"1003,83";""
"DYLP029A";"B1_mwf";"2017-03-05";"05:00:00";"1004,85";""
"DYLP029A";"B1_mwf";"2017-03-05";"07:00:00";"1003,83";""
"DYLP029A";"B1_mwf";"2017-03-05";"08:00:00";"1001,88";""
"DYLP029A";"B1_mwf";"2017-03-05";"09:00:00";"1003";""
"DYLP029A";"B1_mwf";"2017-03-05";"10:00:00";"1011,18";""
"DYLP029A";"B1_mwf";"2017-03-05";"11:00:00";"1023,5";""
"DYLP029A";"B1_mwf";"2017-03-05";"12:00:00";"1032,47";""
"DYLP029A";"B1_mwf";"2017-03-05";"13:00:00";"1024,13";""
"DYLP029A";"B1_mwf";"2017-03-05";"14:00:00";"1010,95";""
"DYLP029A";"B1_mwf";"2017-03-05";"17:00:00";"1000,55";""
"DYLP029A";"B1_mwf";"2017-03-05";"20:00:00";"998,33";""
"DYLP029A";"B1_mwf";"2017-03-05";"23:00:00";"996,68";""
"DYLP029A";"B1_mwf";"2017-03-06";"00:00:00";"996,68";""
"DYLP029A";"B1_mwf";"2017-03-06";"01:00:00";"997,2";""
"DYLP029A";"B1_mwf";"2017-03-06";"02:00:00";"997,2";""
"DYLP029A";"B1_mwf";"2017-03-06";"03:00:00";"997,8";""
"DYLP029A";"B1_mwf";"2017-03-06";"04:00:00";"997,9";""
"DYLP029A";"B1_mwf";"2017-03-06";"05:00:00";"998";""
"DYLP029A";"B1_mwf";"2017-03-06";"06:00:00";"997,5";""
"DYLP029A";"B1_mwf";"2017-03-06";"07:00:00";"997,4";""
"DYLP029A";"B1_mwf";"2017-03-06";"08:00:00";"997,5";""
"DYLP029A";"B1_mwf";"2017-03-06";"09:00:00";"998";""
"DYLP029A";"B1_mwf";"2017-03-06";"10:00:00";"999,75";""
"DYLP029A";"B1_mwf";"2017-03-06";"11:00:00";"1002,4";""
"DYLP029A";"B1_mwf";"2017-03-06";"12:00:00";"1004,23";""
"DYLP029A";"B1_mwf";"2017-03-06";"13:00:00";"1009,43";""
"DYLP029A";"B1_mwf";"2017-03-06";"14:00:00";"1010,95";""
"DYLP029A";"B1_mwf";"2017-03-06";"15:00:00";"1009,85";""
"DYLP029A";"B1_mwf";"2017-03-06";"16:00:00";"1007,8";""
"DYLP029A";"B1_mwf";"2017-03-06";"17:00:00";"1009,33";""
"DYLP029A";"B1_mwf";"2017-03-06";"18:00:00";"1007,8";""
"DYLP029A";"B1_mwf";"2017-03-06";"19:00:00";"1004,75";""
"DYLP029A";"B1_mwf";"2017-03-06";"20:00:00";"1003,2";""
"DYLP029A";"B1_mwf";"2017-03-06";"21:00:00";"1001,78";""
"DYLP029A";"B1_mwf";"2017-03-06";"22:00:00";"999,75";""
"DYLP029A";"B1_mwf";"2017-03-06";"23:00:00";"998,73";""
"DYLP029A";"B1_mwf";"2017-03-07";"00:00:00";"997,6";""
"DYLP029A";"B1_mwf";"2017-03-07";"01:00:00";"996,78";""
"DYLP029A";"B1_mwf";"2017-03-07";"02:00:00";"996,48";""
"DYLP029A";"B1_mwf";"2017-03-07";"03:00:00";"996,68";""
"DYLP029A";"B1_mwf";"2017-03-07";"04:00:00";"996,8";""
"DYLP029A";"B1_mwf";"2017-03-07";"05:00:00";"995,78";""
"DYLP029A";"B1_mwf";"2017-03-07";"06:00:00";"995,88";""
"DYLP029A";"B1_mwf";"2017-03-07";"07:00:00";"995,88";""
"DYLP029A";"B1_mwf";"2017-03-07";"08:00:00";"996,28";""
"DYLP029A";"B1_mwf";"2017-03-07";"09:00:00";"998,33";""
"DYLP029A";"B1_mwf";"2017-03-07";"10:00:00";"1002,3";""
"DYLP029A";"B1_mwf";"2017-03-07";"11:00:00";"1013,83";""
"DYLP029A";"B1_mwf";"2017-03-07";"12:00:00";"1024,22";""
"DYLP029A";"B1_mwf";"2017-03-07";"13:00:00";"1040,13";""
"DYLP029A";"B1_mwf";"2017-03-07";"14:00:00";"1034,63";""
"DYLP029A";"B1_mwf";"2017-03-07";"15:00:00";"1025,25";""
"DYLP029A";"B1_mwf";"2017-03-07";"16:00:00";"1021,25";""
"DYLP029A";"B1_mwf";"2017-03-07";"17:00:00";"1021,68";""
"DYLP029A";"B1_mwf";"2017-03-07";"18:00:00";"1021,58";""
"DYLP029A";"B1_mwf";"2017-03-07";"19:00:00";"1007,9";""
"DYLP029A";"B1_mwf";"2017-03-07";"20:00:00";"995,5";""
"DYLP029A";"B1_mwf";"2017-03-07";"21:00:00";"985,98";""
"DYLP029A";"B1_mwf";"2017-03-07";"22:00:00";"981,4";""
"DYLP029A";"B1_mwf";"2017-03-07";"23:00:00";"980,98";""
"DYLP029A";"B1_mwf";"2017-03-08";"00:00:00";"980,98";""
"DYLP029A";"B1_mwf";"2017-03-08";"01:00:00";"978,43";""
"DYLP029A";"B1_mwf";"2017-03-08";"02:00:00";"975,78";""
"DYLP029A";"B1_mwf";"2017-03-08";"03:00:00";"974,88";""
"DYLP029A";"B1_mwf";"2017-03-08";"04:00:00";"976,3";""
"DYLP029A";"B1_mwf";"2017-03-08";"05:00:00";"982,83";""
"DYLP029A";"B1_mwf";"2017-03-08";"06:00:00";"988,23";""
"DYLP029A";"B1_mwf";"2017-03-08";"07:00:00";"992,6";""
"DYLP029A";"B1_mwf";"2017-03-08";"08:00:00";"994,75";""
"DYLP029A";"B1_mwf";"2017-03-08";"09:00:00";"997";""
"DYLP029A";"B1_mwf";"2017-03-08";"10:00:00";"999,75";""
"DYLP029A";"B1_mwf";"2017-03-08";"11:00:00";"1001,88";""
"DYLP029A";"B1_mwf";"2017-03-08";"12:00:00";"1003,73";""
"DYLP029A";"B1_mwf";"2017-03-08";"13:00:00";"1006,98";""
"DYLP029A";"B1_mwf";"2017-03-08";"14:00:00";"1010,15";""
"DYLP029A";"B1_mwf";"2017-03-08";"15:00:00";"1014,63";""
"DYLP029A";"B1_mwf";"2017-03-08";"16:00:00";"1018,7";""
"DYLP029A";"B1_mwf";"2017-03-08";"17:00:00";"1021,15";""
"DYLP029A";"B1_mwf";"2017-03-08";"18:00:00";"1021,78";""
"DYLP029A";"B1_mwf";"2017-03-08";"19:00:00";"1021,5";""
"DYLP029A";"B1_mwf";"2017-03-08";"20:00:00";"1020,25";""
"DYLP029A";"B1_mwf";"2017-03-08";"21:00:00";"1018,93";""
"DYLP029A";"B1_mwf";"2017-03-08";"22:00:00";"1016,78";""
"DYLP029A";"B1_mwf";"2017-03-08";"23:00:00";"1014,13";""
"DYLP029A";"B1_mwf";"2017-03-09";"00:00:00";"1011,98";""
"DYLP029A";"B1_mwf";"2017-03-09";"01:00:00";"1010,35";""
"DYLP029A";"B1_mwf";"2017-03-09";"02:00:00";"1010,25";""
"DYLP029A";"B1_mwf";"2017-03-09";"03:00:00";"1010,85";""
"DYLP029A";"B1_mwf";"2017-03-09";"04:00:00";"1013,1";""
"DYLP029A";"B1_mwf";"2017-03-09";"05:00:00";"1015,5";""
"DYLP029A";"B1_mwf";"2017-03-09";"06:00:00";"1015,85";""
"DYLP029A";"B1_mwf";"2017-03-09";"07:00:00";"1016,38";""
"DYLP029A";"B1_mwf";"2017-03-09";"08:00:00";"1016,98";""
"DYLP029A";"B1_mwf";"2017-03-09";"09:00:00";"1018,2";""
"DYLP029A";"B1_mwf";"2017-03-09";"10:00:00";"1019,63";""
"DYLP029A";"B1_mwf";"2017-03-09";"11:00:00";"1021,5";""
"DYLP029A";"B1_mwf";"2017-03-09";"12:00:00";"1025,25";""
"DYLP029A";"B1_mwf";"2017-03-09";"13:00:00";"1029";""
"DYLP029A";"B1_mwf";"2017-03-09";"14:00:00";"1033,3";""
"DYLP029A";"B1_mwf";"2017-03-09";"15:00:00";"1044,72";""
"DYLP029A";"B1_mwf";"2017-03-09";"16:00:00";"1047,68";""
"DYLP029A";"B1_mwf";"2017-03-09";"17:00:00";"1049,93";""
"DYLP029A";"B1_mwf";"2017-03-09";"18:00:00";"1042,8";""
"DYLP029A";"B1_mwf";"2017-03-09";"19:00:00";"1027,47";""
"DYLP029A";"B1_mwf";"2017-03-09";"20:00:00";"1014,83";""
"DYLP029A";"B1_mwf";"2017-03-09";"21:00:00";"1006,38";""
"DYLP029A";"B1_mwf";"2017-03-09";"22:00:00";"997,8";""
"DYLP029A";"B1_mwf";"2017-03-09";"23:00:00";"991,48";""
"DYLP029A";"B1_mwf";"2017-03-10";"00:00:00";"985,88";""
"DYLP029A";"B1_mwf";"2017-03-10";"01:00:00";"980,58";""
"DYLP029A";"B1_mwf";"2017-03-10";"02:00:00";"977";""
"DYLP029A";"B1_mwf";"2017-03-10";"03:00:00";"976,9";""
"DYLP029A";"B1_mwf";"2017-03-10";"04:00:00";"979,65";""
"DYLP029A";"B1_mwf";"2017-03-10";"05:00:00";"980,28";""
"DYLP029A";"B1_mwf";"2017-03-10";"06:00:00";"978,43";""
"DYLP029A";"B1_mwf";"2017-03-10";"07:00:00";"977,4";""
"DYLP029A";"B1_mwf";"2017-03-10";"08:00:00";"976,2";""
"DYLP029A";"B1_mwf";"2017-03-10";"09:00:00";"982,93";""
"DYLP029A";"B1_mwf";"2017-03-10";"10:00:00";"1001,78";""
"DYLP029A";"B1_mwf";"2017-03-10";"11:00:00";"1021,5";""
"DYLP029A";"B1_mwf";"2017-03-10";"12:00:00";"1037,38";""
"DYLP029A";"B1_mwf";"2017-03-10";"13:00:00";"1034,53";""
"DYLP029A";"B1_mwf";"2017-03-10";"14:00:00";"1041,85";""
"DYLP029A";"B1_mwf";"2017-03-10";"15:00:00";"1045,43";""
"DYLP029A";"B1_mwf";"2017-03-10";"16:00:00";"1043,18";""
"DYLP029A";"B1_mwf";"2017-03-10";"17:00:00";"1047,5";""
"DYLP029A";"B1_mwf";"2017-03-10";"18:00:00";"1042,8";""
"DYLP029A";"B1_mwf";"2017-03-10";"19:00:00";"1024,43";""
"DYLP029A";"B1_mwf";"2017-03-10";"20:00:00";"1006,8";""
"DYLP029A";"B1_mwf";"2017-03-10";"21:00:00";"994,3";""
"DYLP029A";"B1_mwf";"2017-03-10";"22:00:00";"985,78";""
"DYLP029A";"B1_mwf";"2017-03-10";"23:00:00";"983,83";""
"DYLP029A";"B1_mwf";"2017-03-11";"00:00:00";"982,2";""
"DYLP029A";"B1_mwf";"2017-03-11";"01:00:00";"978,85";""
"DYLP029A";"B1_mwf";"2017-03-11";"02:00:00";"976,2";""
"DYLP029A";"B1_mwf";"2017-03-11";"03:00:00";"973,85";""
"DYLP029A";"B1_mwf";"2017-03-11";"04:00:00";"972,33";""
"DYLP029A";"B1_mwf";"2017-03-11";"05:00:00";"971,1";""
"DYLP029A";"B1_mwf";"2017-03-11";"06:00:00";"969,88";""
"DYLP029A";"B1_mwf";"2017-03-11";"07:00:00";"969,5";""
"DYLP029A";"B1_mwf";"2017-03-11";"08:00:00";"969,65";""
"DYLP029A";"B1_mwf";"2017-03-11";"09:00:00";"976,9";""
"DYLP029A";"B1_mwf";"2017-03-11";"10:00:00";"995,15";""
"DYLP029A";"B1_mwf";"2017-03-11";"11:00:00";"1018";""
"DYLP029A";"B1_mwf";"2017-03-11";"12:00:00";"1044,83";""
"DYLP029A";"B1_mwf";"2017-03-11";"13:00:00";"1058,58";""
"DYLP029A";"B1_mwf";"2017-03-11";"14:00:00";"1058,8";""
"DYLP029A";"B1_mwf";"2017-03-11";"17:00:00";"1046,5";""
"DYLP029A";"B1_mwf";"2017-03-11";"20:00:00";"1008,83";""
"DYLP029A";"B1_mwf";"2017-03-11";"23:00:00";"985,15";""
"DYLP029A";"B1_mwf";"2017-03-12";"00:00:00";"980,88";""
"DYLP029A";"B1_mwf";"2017-03-12";"01:00:00";"978,3";""
"DYLP029A";"B1_mwf";"2017-03-12";"02:00:00";"976,3";""
"DYLP029A";"B1_mwf";"2017-03-12";"03:00:00";"975,28";""
"DYLP029A";"B1_mwf";"2017-03-12";"04:00:00";"974,65";""
"DYLP029A";"B1_mwf";"2017-03-12";"05:00:00";"973,43";""
"DYLP029A";"B1_mwf";"2017-03-12";"06:00:00";"971,7";""
"DYLP029A";"B1_mwf";"2017-03-12";"07:00:00";"970,58";""
"DYLP029A";"B1_mwf";"2017-03-12";"08:00:00";"971,2";""
"DYLP029A";"B1_mwf";"2017-03-12";"09:00:00";"976,2";""
"DYLP029A";"B1_mwf";"2017-03-12";"10:00:00";"988,13";""
"DYLP029A";"B1_mwf";"2017-03-12";"11:00:00";"1015,55";""
"DYLP029A";"B1_mwf";"2017-03-12";"12:00:00";"1052,15";""
"DYLP029A";"B1_mwf";"2017-03-12";"13:00:00";"1079,9";""
"DYLP029A";"B1_mwf";"2017-03-12";"14:00:00";"1090,8";""
"DYLP029A";"B1_mwf";"2017-03-12";"17:00:00";"1093,55";""
"DYLP029A";"B1_mwf";"2017-03-12";"20:00:00";"1016,5";""
"DYLP029A";"B1_mwf";"2017-03-12";"23:00:00";"983,43";""
"DYLP029A";"B1_mwf";"2017-03-13";"00:00:00";"978,63";""
"DYLP029A";"B1_mwf";"2017-03-13";"01:00:00";"975,58";""
"DYLP029A";"B1_mwf";"2017-03-13";"02:00:00";"973,33";""
"DYLP029A";"B1_mwf";"2017-03-13";"03:00:00";"971,7";""
"DYLP029A";"B1_mwf";"2017-03-13";"04:00:00";"970,18";""
"DYLP029A";"B1_mwf";"2017-03-13";"05:00:00";"968,85";""
"DYLP029A";"B1_mwf";"2017-03-13";"06:00:00";"967,63";""
"DYLP029A";"B1_mwf";"2017-03-13";"07:00:00";"966,8";""
"DYLP029A";"B1_mwf";"2017-03-13";"08:00:00";"967,73";""
"DYLP029A";"B1_mwf";"2017-03-13";"09:00:00";"975,98";""
"DYLP029A";"B1_mwf";"2017-03-13";"10:00:00";"1000,88";""
"DYLP029A";"B1_mwf";"2017-03-13";"11:00:00";"1022,58";""
"DYLP029A";"B1_mwf";"2017-03-13";"12:00:00";"1047,47";""
"DYLP029A";"B1_mwf";"2017-03-13";"13:00:00";"1063,48";""
"DYLP029A";"B1_mwf";"2017-03-13";"14:00:00";"1069,4";""
"DYLP029A";"B1_mwf";"2017-03-13";"17:00:00";"1051,55";""
"DYLP029A";"B1_mwf";"2017-03-13";"20:00:00";"1012,5";""
"DYLP029A";"B1_mwf";"2017-03-13";"23:00:00";"985,58";""
"DYLP029A";"B1_mwf";"2017-03-14";"00:00:00";"980,58";""
"DYLP029A";"B1_mwf";"2017-03-14";"01:00:00";"977,2";""
"DYLP029A";"B1_mwf";"2017-03-14";"02:00:00";"974,88";""
"DYLP029A";"B1_mwf";"2017-03-14";"03:00:00";"972,93";""
"DYLP029A";"B1_mwf";"2017-03-14";"04:00:00";"972,1";""
"DYLP029A";"B1_mwf";"2017-03-14";"05:00:00";"973,95";""
